temperature,wind_speed,pressure,humidity,Soil_Name,N,P,K,Crop
21.63198583,2.036040354,1013.446486,21.76695492,clay,7.992,20.424,0,Niger seed
20.59106194,2.055061425,1013.390778,20.71581989,loamy,40.908,0,0,Other Kharif pulses
21.44668666,2.010770711,1015.558403,21.46826406,sandy,7.66,7.66,0,Rice
21.25727692,2.071124131,1014.665252,20.34219615,sandy,0.975,0.975,0.975,Sesamum
20.44241869,2.028051307,1013.22538,21.21288211,clay,38.25,38.25,38.25,Soyabean
21.49674489,1.999853781,1014.999526,21.45542091,loamy,0,15.712,0,Sunflower
20.73154808,1.981639136,1015.037999,21.73276822,peaty,3.61,9.386,9.386,Gram
21.69465241,2.088031719,1014.103899,20.13858632,chalky,37.704,100.544,50.272,Jowar
20.03977631,2.098625191,1013.839948,20.03374153,loamy,4.62,4.62,0,Linseed
20.11496886,2.084070615,1014.806662,21.2786908,chalky,2.422,6.055,2.422,Maize
20.95383101,2.047194978,1015.657354,20.2503932,silty,0,0,0,Other  Rabi pulses
20.76561933,2.031237875,1013.231598,20.59243903,loamy,2.288,2.86,0,Safflower
21.39883454,2.019378488,1013.576574,21.75813293,peaty,2.1,0,0,Sunflower
21.13639758,2.078407834,1013.098374,20.62305924,silty,1.771,1.771,0,Wheat
20.57951915,2.059465472,1014.279472,20.21838221,sandy,0,0,0,Groundnut
20.38317168,2.03952769,1014.705265,20.67258426,peaty,890.974,0,0,Sugarcane
20.73605411,1.999773524,1014.873584,21.72394396,silty,6.858,17.526,0,Maize
21.37070059,2.080120518,1015.293244,20.63693464,chalky,27.195,0,0,Arhar/Tur
21.93451545,2.090409504,1013.539913,21.05689623,peaty,7.46,7.46,0,Bajra
21.82310633,2.043578009,1013.303524,20.91468299,peaty,0.045,0.045,0.045,Gram
20.96138434,2.095142494,1013.101875,20.98359794,loamy,38.25,38.25,38.25,Jowar
20.5979535,1.994912833,1013.103132,20.86347937,silt,0,10.368,0,Maize
21.98059381,2.035018022,1013.89287,20.3959293,clay,5.3,13.78,13.78,Moong(Green Gram)
20.78826842,2.083112255,1013.031159,21.65359927,sandy,36.84,98.24,49.12,Pulses total
21.4872615,1.974084668,1015.25132,20.58336586,loamy,3.276,3.276,0,Rice
20.5903532,2.045604366,1014.815236,20.85414903,silty,1.288,3.22,1.288,Total foodgrain
21.92943859,1.984560427,1013.676964,21.31421631,sandy,0,0,0,Urad
20.03950323,2.029639955,1015.258677,20.68386403,clay,0,0,0,Jowar
21.81045516,2.077320944,1014.999488,21.08698143,clay,1.325,0,0,Other  Rabi pulses
20.50722562,2.053399277,1015.879878,21.88435282,peaty,5.98,5.98,0,Wheat
20.93172184,1.976294554,1013.619151,21.71356643,silty,0,0,0,Rice
21.98525228,2.000678853,1013.826276,20.97793792,peaty,740.002,0,0,Cotton(lint)
20.19212357,2.093543186,1014.17091,20.50870524,clay,32.508,83.076,0,Arhar/Tur
20.3519947,2.020365823,1013.282674,21.27374855,loamy,7.371,0,0,Bajra
20.20756477,2.107737629,1013.467102,21.03807262,chalky,16.82,16.82,0,Castor seed
22.07577019,2.101115571,1015.692458,20.19535447,loamy,5.7,5.7,5.7,Cotton(lint)
21.71691667,2.043455486,1015.154585,21.07351907,silt,0,0,0,Groundnut
20.77485982,2.013653167,1014.34777,21.10625403,silt,0,36,0,Jowar
21.06927139,1.98881325,1013.079857,20.19967855,clay,6.68,17.368,17.368,Moong(Green Gram)
21.57310606,1.982480634,1013.786467,20.29189553,loamy,7.656,20.416,10.208,Other Cereals & Millets
20.88093016,1.97092016,1015.527128,21.53541214,sandy,1.148,1.148,0,Other Kharif pulses
21.86123428,1.977828316,1015.3071,20.48134417,silt,0,0,0,Rice
20.76100919,1.994433621,1014.140794,21.47021505,clay,0,0,0,Sesamum
20.93388579,2.052799765,1015.794711,20.13276709,chalky,0.224,0.28,0,Soyabean
21.78941684,2.057208495,1015.236747,20.66048624,loamy,0.5,0,0,Sugarcane
20.67940735,1.976595355,1015.108989,20.90672214,peaty,0,0,0,Sunflower
21.78427297,2.095047243,1013.359188,22.00761396,chalky,598.552,0,0,Urad
20.39634264,2.009304232,1013.797925,21.79754252,peaty,7.182,18.354,0,Gram
20.68059145,1.987168753,1015.606182,22.03120287,peaty,35.742,0,0,Jowar
20.43497399,2.008820892,1013.070421,21.85577717,sandy,8.74,8.74,0,Linseed
21.7089517,2.072762225,1014.227422,20.36771911,peaty,0.615,0.615,0.615,Other  Rabi pulses
21.03825939,2.103354249,1015.849314,21.18853535,silt,38.25,38.25,38.25,Rapeseed &Mustard
21.40710437,2.100915555,1014.24719,21.36770919,peaty,0,3.104,0,Sesamum
21.02898778,2.061478481,1015.499202,20.39193217,peaty,4.53,11.778,11.778,Sunflower
20.42196686,2.021059124,1013.126776,20.4005225,silt,39.204,104.544,52.272,Wheat
20.43980197,2.08769938,1015.244617,21.91335287,silt,4.284,4.284,0,Groundnut
22.05381672,2.061187618,1013.894935,20.60510645,peaty,0,0,0,Rice
20.89632476,2.03898679,1014.532602,21.80639105,peaty,1.501,1.501,1.501,Sunflower
21.37484306,2.001560976,1015.935774,21.54735337,loamy,1.728,2.16,0,Arhar/Tur
21.70938926,2.058881614,1013.570588,21.62851094,sandy,2.65,0,0,Bajra
21.1165495,2.055566407,1014.212988,21.84093515,loamy,3.496,3.496,0,Castor seed
20.86631467,1.984813725,1013.807024,21.91598571,peaty,0,0,0,Cotton(lint)
20.39153582,2.040170855,1014.270418,21.01920692,sandy,834.164,0,0,Groundnut
20.92405846,2.09911156,1014.488074,21.00515925,silty,4.068,10.396,0,Jowar
20.25864048,2.013094934,1013.672677,21.23068241,peaty,49.329,0,0,Maize
20.94189405,2.006020019,1014.666885,21.97120353,chalky,6.38,6.38,0,Moong(Green Gram)
21.39907138,2.073421899,1015.772065,20.11286457,silt,0.825,0.825,0.825,Niger seed
20.60518246,2.020722675,1014.905531,20.90098023,silty,38.25,38.25,38.25,Other Kharif pulses
21.67665294,2.08742457,1014.097028,22.04365169,peaty,0,5.184,0,Rice
20.58526325,2.023515745,1014.945437,22.06944662,clay,2.08,5.408,5.408,Sesamum
20.94301383,1.983539486,1015.560486,21.18090193,loamy,22.572,60.192,30.096,Small millets
21.35227348,1.996501433,1015.675383,20.37029448,silt,8.876,8.876,0,Soyabean
20.56842078,2.041249908,1013.679835,20.56594175,clay,0,0,0,Sunflower
20.87856666,1.974189445,1013.181812,20.76286365,silt,0,0,0,Urad
21.26552376,2.052952127,1013.745899,20.09811744,peaty,1.6,2,0,Gram
20.54113961,1.982582645,1014.183339,21.20863983,sandy,1.775,0,0,Jowar
20.39864722,2.072452164,1015.728017,20.97248044,silt,2.484,2.484,0,Linseed
20.68282722,2.039378301,1013.479469,21.25091353,clay,0,0,0,Other  Rabi pulses
20.38273193,2.023908623,1014.512961,21.86282209,silty,843.64,0,0,Rapeseed &Mustard
21.96781876,1.975611635,1014.251938,20.37062167,clay,6.39,16.33,0,Sesamum
20.19052543,1.984546743,1015.905659,22.0600679,sandy,50.673,0,0,Sunflower
20.5161074,2.013250539,1013.830501,21.90696965,loamy,8.54,8.54,0,Wheat
21.61145993,1.99169115,1013.964727,20.75428549,peaty,2.535,2.535,2.535,Groundnut
20.5010987,2.012697683,1015.191428,22.04221627,silty,38.25,38.25,38.25,Rice
20.49128739,1.972521554,1014.932228,21.5255809,silt,0,25.136,0,Sunflower
21.18137448,2.03481949,1014.767809,20.26771236,silty,7.36,19.136,19.136,Sugarcane
21.3044488,2.054360287,1015.867684,20.25732679,loamy,16.008,42.688,21.344,Arhar/Tur
20.77044729,2.096381259,1014.974348,20.60303434,loamy,6.44,6.44,0,Castor seed
22.06909431,2.022032007,1015.423887,20.11035242,silty,3.304,8.26,3.304,Cotton(lint)
20.74701895,2.085850606,1013.612915,21.14544909,silt,0.152,0.152,0.152,Groundnut
20.47223953,1.999939735,1013.86289,21.99199766,loamy,4,5,0,Jowar
20.7144113,2.108964612,1014.683166,21.89257314,sandy,1.5,0,0,Maize
22.0003708,2.093504656,1014.767878,21.85693792,silt,10.58,10.58,0,Moong(Green Gram)
21.95718972,2.079580871,1015.00858,20.5123438,peaty,0,0,0,Other Kharif pulses
21.23769506,2.033803894,1015.303367,21.70968003,silt,906.844,0,0,Rice
21.20494801,2.019794991,1014.335173,20.66770653,chalky,6.21,15.87,0,Sesamum
20.28957606,2.086923284,1014.702157,21.13970937,peaty,71.064,0,0,Soyabean
21.70155075,1.97687565,1013.395062,22.0234236,silt,8.46,8.46,0,Sunflower
21.34690092,2.008626634,1014.849033,21.24879478,clay,1.95,1.95,1.95,Urad
20.50114734,2.089022783,1014.604037,20.93833753,silt,38.25,38.25,38.25,Gram
20.20832446,1.977813994,1013.096099,20.48876164,chalky,0,14.128,0,Jowar
20.32995216,2.103167044,1013.683921,20.31275301,sandy,10.09,26.234,26.234,Linseed
20.46298127,1.997562466,1013.78528,20.25395052,chalky,38.892,103.712,51.856,Other  Rabi pulses
21.14733298,2.025083952,1015.136363,21.75217087,loamy,5.096,5.096,0,Rapeseed &Mustard
20.86644322,1.98433197,1015.776312,21.35607589,loamy,0,0,0,Sesamum
20.59427053,2.013396623,1013.910064,20.22541316,peaty,0,0,0,Sunflower
21.59407785,2.011198486,1014.506008,21.95344992,silty,3.84,4.8,0,Wheat
20.64318578,2.075098675,1015.802358,22.00065541,clay,2.775,0,0,Groundnut
20.63744829,2.035262696,1014.690411,20.48301084,silty,4.531,4.531,0,Rice
20.94610983,2.059571808,1015.612044,21.17726706,silty,0,0,0,Sunflower
21.82665479,2.103509673,1015.418113,20.14940508,loamy,916.136,0,0,Sugarcane
21.50862471,1.985149838,1014.055972,21.30796604,silt,9.63,24.61,0,Arhar/Tur
20.07233492,1.989448039,1014.730446,22.07265837,loamy,56.07,0,0,Castor seed
20.68549195,2.09732795,1014.197037,21.21810976,peaty,9,9,0,Cotton(lint)
20.66402486,2.046735217,1015.923257,21.66730639,loamy,0,0,0,Groundnut
21.45274585,2.073917408,1014.900394,21.04776353,sandy,38.25,38.25,38.25,Jowar
20.7299222,2.037481571,1015.434271,21.33472649,clay,0,23.184,0,Maize
20.22013683,2.098180547,1013.29451,21.90948484,silty,5.64,14.664,14.664,Moong(Green Gram)
20.88659514,2.005723684,1014.955005,21.31799355,sandy,41.7,111.2,55.6,Other Kharif pulses
22.03436804,2.006415219,1013.876545,21.46626386,peaty,7.476,7.476,0,Rice
20.44552607,1.996243971,1015.401071,21.33580659,silt,2.1,5.25,2.1,Sesamum
21.90001739,2.005073166,1014.279795,21.46729657,loamy,0,0,0,Soyabean
20.49373863,2.015096542,1013.057592,21.85769244,peaty,3.392,4.24,0,Sunflower
20.69974297,2.105297677,1015.16857,20.56339019,silty,2.8,0,0,Urad
20.08689384,2.081043775,1013.648327,21.30459419,sandy,2.898,2.898,0,Gram
21.09443547,1.984202539,1015.547391,22.02249503,peaty,0,0,0,Jowar
20.10440709,1.976129263,1014.811655,20.193483,loamy,901.37,0,0,Linseed
20.61766048,2.079287167,1013.346326,20.96964416,peaty,7.704,19.688,0,Other  Rabi pulses
20.74593675,2.021505053,1014.601787,20.37891765,clay,50.568,0,0,Rapeseed &Mustard
21.63071668,2.062831405,1015.43603,20.57097092,clay,8.22,8.22,0,Sunflower
20.92745067,1.986862194,1014.109954,20.0833305,sandy,0.465,0.465,0.465,Wheat
21.48435631,2.011784862,1013.827368,21.56855789,silty,38.25,38.25,38.25,Groundnut
20.10785561,2.02538117,1013.109173,20.70695847,peaty,0,26.832,0,Rice
21.88662898,2.042789031,1014.512765,20.04706789,clay,10.24,26.624,26.624,Sugarcane
20.65787589,2.004735061,1013.115808,21.498818,silty,41.496,110.656,55.328,Arhar/Tur
21.49246272,2.036974821,1013.100118,21.15621199,chalky,7.84,7.84,0,Castor seed
21.73875664,2.041678496,1015.389343,20.60218199,peaty,7.504,18.76,7.504,Cotton(lint)
21.30296167,1.99859301,1014.289335,21.6941342,sandy,0,0,0,Groundnut
21.3582515,2.066989588,1013.258189,21.53601701,sandy,2.896,3.62,0,Jowar
21.08421797,2.079645254,1014.586272,20.64018945,chalky,3.15,0,0,Maize
21.34034768,1.973116389,1015.466098,21.68947194,silty,3.45,3.45,0,Moong(Green Gram)
20.89390159,1.99830237,1014.370705,20.67438462,sandy,0,0,0,Other Kharif pulses
21.71562863,1.970666086,1014.158324,20.5480674,clay,902.566,0,0,Rice
21.19959258,2.057353901,1013.161535,20.31548179,clay,6.516,16.652,0,Sesamum
20.96450462,1.975620656,1014.672723,21.90667805,sandy,59.22,0,0,Small millets
21.33223985,2.038911999,1015.358441,20.68234846,sandy,7.68,7.68,0,Soyabean
20.96548835,2.109983048,1014.684531,20.92147924,chalky,3.255,3.255,3.255,Urad
21.96051507,2.010411294,1013.753732,21.64621086,sandy,38.25,38.25,38.25,Gram
20.85608635,2.037347377,1015.289866,20.12850413,peaty,0,28.048,0,Jowar
21.93786548,2.022034261,1014.23253,20.48138055,peaty,10.5,27.3,27.3,Linseed
20.968739,2.046615368,1014.588693,21.39448606,clay,39.72,105.92,52.96,Other  Rabi pulses
20.11699232,2.100144466,1013.071064,21.38190351,silt,8.008,8.008,0,Rapeseed &Mustard
21.25711913,2.097033218,1014.020164,20.89553594,peaty,5.824,14.56,5.824,Sunflower
20.69992388,2.02169449,1015.297114,21.37411477,sandy,0,0,0,Wheat
20.21846542,1.970717776,1014.225843,20.86852274,silty,3.008,3.76,0,Groundnut
20.47701548,1.995336062,1015.583394,20.30741205,sandy,2.775,0,0,Rice
20.15811212,2.102466879,1014.182704,20.41252753,clay,2.921,2.921,0,Sugarcane
21.02355933,2.010495937,1015.111142,21.45886879,silty,0,0,0,Arhar/Tur
21.37708524,2.097628196,1015.018905,20.61340834,silty,928.372,0,0,Cotton(lint)
21.50687118,2.032151542,1013.544608,20.7072532,silt,6.93,17.71,0,Groundnut
22.00327202,2.018248642,1014.197797,20.0380416,loamy,52.08,0,0,Jowar
20.81841735,2.023560961,1013.808585,21.20802348,loamy,8.6,8.6,0,Maize
20.70051593,2.075442656,1013.856689,20.39354303,peaty,2.16,2.16,2.16,Moong(Green Gram)
20.82079699,2.077501804,1014.337976,21.53670465,loamy,38.25,38.25,38.25,Other Kharif pulses
21.50630727,2.016960434,1013.031765,21.2119949,chalky,0,20.08,0,other oilseeds
20.83582927,2.086988455,1014.753809,20.49050783,silt,3.13,8.138,8.138,Rice
20.7521525,2.074186202,1015.938108,21.70290373,silty,38.688,103.168,51.584,Sesamum
20.18418797,2.040506221,1015.92286,20.32441365,loamy,7.588,7.588,0,Small millets
20.83258448,2.030607754,1015.972044,20.54685185,silty,1.596,3.99,1.596,Soyabean
21.99339455,2.024169868,1013.132539,21.62390654,chalky,0,0,0,Urad
20.86429674,1.997487888,1015.701348,20.46107876,sandy,2.8,3.5,0,Gram
21.55422884,2.075830662,1015.862113,21.25038648,sandy,2.525,0,0,Jowar
21.73267604,2.073583692,1013.118645,21.02663455,clay,3.91,3.91,0,Linseed
21.86768536,2.01369949,1013.87504,20.48031274,chalky,0,0,0,Other  Rabi pulses
21.28969533,2.004083869,1015.182914,21.36424594,sandy,920.828,0,0,Rapeseed &Mustard
20.15765833,2.069894453,1015.59401,21.81242249,silt,7.992,20.424,0,Sunflower
21.67634691,1.985396078,1014.158557,21.63436166,chalky,40.908,0,0,Wheat
21.94317021,2.086271395,1014.382797,20.82398522,loamy,7.66,7.66,0,Groundnut
20.5046008,2.066143453,1014.111153,21.92432797,silty,0.975,0.975,0.975,Rice
20.11234305,2.077958102,1013.185562,21.32140891,clay,38.25,38.25,38.25,Sunflower
21.0469633,2.079681252,1014.386857,21.49804358,chalky,0,15.712,0,Grapes
21.33942895,2.014708005,1015.184958,21.87392912,peaty,3.61,9.386,9.386,Mango
20.6550401,1.972148431,1013.70812,20.43452661,silty,37.704,100.544,50.272,Onion
21.45381598,2.046434523,1015.865243,21.24828062,clay,4.62,4.62,0,Sugarcane
21.83359489,2.024747569,1014.972121,20.53754965,peaty,2.422,6.055,2.422,Tomato
20.57471835,1.999748454,1013.650435,21.06281917,silt,0,0,0,Arhar/Tur
20.17690272,2.008506646,1014.199496,21.35368662,silty,2.288,2.86,0,Groundnut
20.35632277,2.100098729,1014.911592,21.28129136,loamy,2.1,0,0,Jowar
21.06917391,2.08487072,1015.072758,20.51451089,sandy,1.771,1.771,0,Maize
21.96548877,2.03387269,1015.478381,21.53243523,silt,0,0,0,Moong(Green Gram)
20.15575342,2.00919392,1015.3957,20.91175145,loamy,890.974,0,0,Other Kharif pulses
21.38204981,2.076758679,1013.102575,20.59912487,chalky,6.858,17.526,0,Rice
22.03608279,2.022834077,1014.921221,21.01182652,clay,27.195,0,0,Sesamum
20.21391499,2.075695549,1015.842483,21.67156549,chalky,7.46,7.46,0,Urad
21.99498476,2.056317813,1014.1805,20.54600862,chalky,0.045,0.045,0.045,Gram
20.42815393,2.102972948,1014.469611,20.94477436,silty,38.25,38.25,38.25,Jowar
21.0557285,2.076382602,1013.061441,21.95875628,sandy,0,10.368,0,Linseed
20.19304834,2.039506129,1013.33662,20.87176499,sandy,5.3,13.78,13.78,Other  Rabi pulses
21.51509524,2.07689394,1013.163031,20.14937999,silty,36.84,98.24,49.12,Rapeseed &Mustard
21.15596749,1.987572642,1014.344526,20.29903839,chalky,3.276,3.276,0,Soyabean
20.83651463,1.999833012,1013.769732,20.91308133,peaty,1.288,3.22,1.288,Sunflower
20.57951595,1.998143824,1015.488081,21.33392616,loamy,0,0,0,Wheat
20.68370611,1.989677006,1013.506202,21.2291706,chalky,0,0,0,Groundnut
20.16111869,2.07029811,1015.453659,20.70076529,loamy,1.325,0,0,Rice
22.07095393,2.019282289,1014.653594,20.85802258,loamy,5.98,5.98,0,Sunflower
20.626994,2.097633822,1014.154262,20.53281773,loamy,0,0,0,Cotton(lint)
21.37163645,2.109850265,1015.079044,20.62829581,chalky,740.002,0,0,Sugarcane
20.10757403,2.092199138,1015.252119,22.01896284,sandy,32.508,83.076,0,Arhar/Tur
21.07560591,2.102173499,1015.794352,21.40130859,silt,7.371,0,0,Cotton(lint)
21.52007473,2.086427945,1014.056873,20.23732729,clay,16.82,16.82,0,Groundnut
22.03070674,2.085306021,1015.493793,20.05931828,loamy,5.7,5.7,5.7,Moong(Green Gram)
20.13997998,2.089052399,1014.734054,21.77325317,sandy,0,0,0,Rice
20.31225889,1.998957081,1015.769206,21.96229764,silty,0,36,0,Sesamum
21.94757238,2.050404023,1015.507127,20.47820408,sandy,6.68,17.368,17.368,Soyabean
22.03632348,2.04060062,1015.711282,21.41271766,peaty,7.656,20.416,10.208,Urad
21.16529052,2.02624531,1013.764658,21.23340962,loamy,1.148,1.148,0,Gram
20.75616875,2.089317069,1014.640383,21.98133952,chalky,0,0,0,Linseed
21.46214023,2.083525912,1015.471447,21.32270414,silt,0,0,0,Rapeseed &Mustard
20.14376291,1.992920213,1015.564817,21.34122743,silt,0.224,0.28,0,Sesamum
21.97495927,2.008659275,1015.476978,21.26149194,clay,0.5,0,0,Sunflower
20.24216712,1.99158523,1014.165281,20.07438375,clay,0,0,0,Wheat
20.95630322,2.064925355,1013.914021,21.19902859,sandy,598.552,0,0,Groundnut
21.22929754,2.106049841,1013.85265,20.03498859,sandy,7.182,18.354,0,Rice
21.32686071,2.102334447,1014.025919,21.75083647,peaty,35.742,0,0,Sunflower
21.04097033,2.012465081,1013.935737,21.579835,chalky,8.74,8.74,0,Arhar/Tur
21.7939435,2.088431722,1015.060887,20.23522204,peaty,0.615,0.615,0.615,Castor seed
20.52228682,2.055571943,1013.010146,21.37238502,clay,38.25,38.25,38.25,Cotton(lint)
21.31477946,2.097411914,1014.571629,21.8675643,peaty,0,3.104,0,Groundnut
21.25667546,2.028842542,1014.669647,21.00206829,loamy,4.53,11.778,11.778,Jowar
20.24831837,2.109317374,1013.270151,20.13423329,silty,39.204,104.544,52.272,Maize
21.22658108,2.06667216,1014.231799,21.8056209,sandy,4.284,4.284,0,Moong(Green Gram)
21.09388892,2.094293052,1013.605452,20.07071502,clay,0,0,0,Rice
20.34489936,2.063548471,1014.156471,21.84847822,peaty,1.501,1.501,1.501,Sesamum
21.36096737,2.016597406,1013.272089,20.53491678,silt,1.728,2.16,0,Soyabean
20.37311455,1.99164136,1015.896733,21.40998279,chalky,2.65,0,0,Urad
21.25833722,2.07228682,1013.788776,20.09930132,peaty,3.496,3.496,0,Gram
21.0184801,2.019311441,1015.097078,22.07059778,peaty,0,0,0,Jowar
20.84248017,2.075023935,1015.083401,21.13440253,peaty,834.164,0,0,Linseed
20.28066899,2.027399671,1013.282952,20.05650892,loamy,4.068,10.396,0,Rapeseed &Mustard
21.67465796,2.041832281,1014.50168,21.82630538,chalky,49.329,0,0,Sunflower
20.33875434,2.047158445,1013.79502,20.7117474,clay,6.38,6.38,0,Wheat
21.27086093,2.06804406,1014.590605,21.23405898,peaty,0.825,0.825,0.825,Groundnut
20.4964738,2.067728306,1013.654318,21.86915264,chalky,38.25,38.25,38.25,Rice
21.42993024,2.071707064,1013.595229,21.87279794,loamy,0,5.184,0,Sunflower
21.7304851,2.039049437,1013.560959,21.88573323,peaty,2.08,5.408,5.408,Arhar/Tur
20.97671462,2.048420184,1013.665269,21.01548921,clay,22.572,60.192,30.096,Castor seed
20.15563143,2.033270395,1015.121543,21.35652495,chalky,8.876,8.876,0,Cotton(lint)
20.82852548,2.017334457,1015.439456,20.33602613,silty,0,0,0,Groundnut
22.06975025,2.103829774,1015.132928,21.18588377,chalky,0,0,0,Jowar
20.49791456,2.024037664,1014.05127,20.0692909,silt,1.6,2,0,Maize
20.95110623,1.998352249,1014.536238,20.65118977,peaty,1.775,0,0,Moong(Green Gram)
20.24754347,2.093652465,1015.993026,20.39859366,loamy,2.484,2.484,0,Rice
21.92672318,2.02652307,1013.978889,21.6338003,loamy,0,0,0,Sesamum
21.34824665,1.971699837,1015.294942,21.96456781,silt,843.64,0,0,Soyabean
22.05848263,2.055841406,1014.271402,20.5347622,chalky,6.39,16.33,0,Urad
21.44179806,2.027013752,1015.182435,21.05681903,peaty,50.673,0,0,Gram
20.7217648,2.04212894,1015.712821,20.57470636,loamy,8.54,8.54,0,Jowar
20.44387481,2.026042672,1015.731956,20.94086864,clay,2.535,2.535,2.535,Linseed
20.75662098,2.031010432,1014.215735,20.29889429,silt,38.25,38.25,38.25,Rapeseed &Mustard
21.87058145,2.061477041,1015.16755,21.1547727,silt,0,25.136,0,Sunflower
21.11765491,2.02735682,1013.160733,20.31355488,peaty,7.36,19.136,19.136,Groundnut
20.45123806,2.045285604,1013.822574,21.69270981,clay,16.008,42.688,21.344,Sunflower
21.95075014,2.036396171,1015.191572,21.22770141,clay,6.44,6.44,0,Sugarcane
20.89098178,2.095527592,1014.794396,21.6293792,silty,3.304,8.26,3.304,Arhar/Tur
20.27984437,2.072403345,1015.343293,20.63705262,chalky,0.152,0.152,0.152,Castor seed
20.77063581,2.042057984,1015.412095,20.06493656,silty,4,5,0,Cotton(lint)
22.04357922,1.980265392,1015.906137,20.9588278,chalky,1.5,0,0,Groundnut
20.55081606,2.077892759,1015.719406,21.46743826,silt,10.58,10.58,0,Jowar
21.64716683,1.99655696,1014.257574,20.08992984,clay,0,0,0,Maize
21.91076239,1.972935413,1014.029747,21.18947321,silt,906.844,0,0,Moong(Green Gram)
21.76328554,2.044151439,1015.901924,21.64846979,silt,6.21,15.87,0,Rice
